Time,1,2,3
86.984660,-5372.834846,-38370.923802,-29038.122778
86.988688,-5372.358009,-38369.731709,-29037.026052
86.992716,-5373.025581,-38371.734425,-29037.264471
86.996744,-5370.402976,-38369.684025,-29034.594182
87.000772,-5369.496986,-38366.536899,-29031.733159
87.004800,-5369.496986,-38364.915653,-29030.541066
87.008828,-5369.020148,-38362.054630,-29028.442982
87.012856,-5368.686362,-38358.430667,-29026.011112
87.016884,-5369.401618,-38358.239932,-29025.629643
87.020912,-5370.402976,-38358.621402,-29025.820378
87.024940,-5372.214958,-38358.764453,-29025.009754
87.028968,-5371.881172,-38363.055988,-29026.344899
87.032996,-5370.069190,-38363.437457,-29026.535633
87.037024,-5370.355293,-38361.625476,-29025.391224
87.041052,-5370.593711,-38360.719485,-29024.675968
87.045080,-5369.783088,-38357.715411,-29024.199131
87.049108,-5371.070548,-38352.994722,-29023.913029
87.053136,-5373.311683,-38353.328509,-29024.103764
87.057164,-5373.311683,-38354.472918,-29025.105122
87.061192,-5373.216316,-38355.188174,-29026.106480
87.065220,-5372.644111,-38356.904788,-29027.203205
87.069248,-5371.356651,-38359.670443,-29028.061512
87.073276,-5370.402976,-38359.813495,-29028.824452
87.077304,-5370.975181,-38358.812137,-29029.968861
87.081332,-5371.118232,-38356.284899,-29029.921178
87.085360,-5372.167274,-38355.521960,-29029.873494
87.089388,-5369.973823,-38351.754946,-29029.205922
87.093416,-5369.878455,-38352.088732,-29029.539708
87.097444,-5369.735404,-38352.947039,-29030.016545
87.101472,-5369.353934,-38353.853029,-29030.827168
87.105500,-5367.398902,-38354.615969,-29029.730443
87.109528,-5369.258567,-38354.854388,-29029.539708
87.113556,-5368.304893,-38352.184099,-29029.205922
87.117584,-5367.017432,-38350.324434,-29027.393940
87.121612,-5366.016074,-38350.801271,-29026.011112
87.125640,-5366.349860,-38350.753588,-29025.915745
87.129668,-5365.920707,-38351.611895,-29024.008396
87.133696,-5365.157767,-38350.562853,-29023.054722
87.137724,-5364.013358,-38350.086015,-29022.387150
87.141752,-5366.016074,-38349.275392,-29023.436191
87.145780,-5368.161841,-38349.370760,-29025.438908
87.149808,-5368.209525,-38349.370760,-29028.013829
87.153836,-5369.163200,-38350.944322,-29028.013829
87.157864,-5370.832130,-38353.042406,-29028.299931
87.161892,-5370.069190,-38349.609178,-29027.870778
87.165920,-5371.070548,-38345.460694,-29027.298573
87.169948,-5371.976539,-38346.462053,-29027.441624
87.173976,-5370.927497,-38346.462053,-29028.681401
87.178004,-5370.975181,-38345.889848,-29030.064229
87.182032,-5370.212241,-38349.847597,-29030.254964
87.186060,-5367.446586,-38350.276750,-29029.205922
87.190088,-5369.115516,-38348.130983,-29029.539708
87.194116,-5370.784446,-38348.130983,-29030.159596
87.198144,-5371.022865,-38347.463411,-29030.779485
87.202172,-5372.262641,-38343.982499,-29032.639150
87.206200,-5372.214958,-38344.507020,-29033.831243
87.210228,-5369.735404,-38345.699113,-29033.545140
87.214256,-5369.067832,-38345.889848,-29033.545140
87.218284,-5368.495627,-38344.650071,-29033.115987
87.222312,-5369.735404,-38345.413011,-29032.782201
87.226340,-5373.788521,-38347.606462,-29034.021978
87.230368,-5375.791237,-38346.175950,-29034.737233
87.234396,-5376.983330,-38344.507020,-29036.215429
87.238424,-5376.983330,-38344.125550,-29036.644582
87.242452,-5376.649544,-38345.174592,-29035.977010
87.246480,-5376.029655,-38344.745439,-29035.833959
87.250508,-5374.980614,-38344.602388,-29036.024694
87.254536,-5374.742195,-38343.744081,-29034.546499
87.258564,-5375.123665,-38343.457978,-29033.402089
87.262592,-5373.120948,-38341.741364,-29031.351689
87.266620,-5370.402976,-38339.214127,-29029.873494
87.270648,-5369.544669,-38338.451187,-29027.918461
87.274676,-5369.735404,-38338.737290,-29027.298573
87.278704,-5371.499702,-38339.023392,-29028.061512
87.282732,-5370.689079,-38337.783615,-29030.970219
87.286760,-5368.638679,-38336.734573,-29032.829885
87.290788,-5368.400260,-38337.402146,-29034.689550
87.294816,-5369.306251,-38338.308136,-29033.831243
87.298844,-5367.112800,-38336.257736,-29031.828526
87.302872,-5367.685004,-38336.782257,-29029.778126
87.306900,-5370.021507,-38335.447113,-29028.347615
87.310928,-5371.118232,-38333.587448,-29027.060154
87.314956,-5370.975181,-38332.109252,-29028.824452
87.318984,-5371.356651,-38332.252304,-29031.637792
87.323012,-5372.214958,-38332.443039,-29033.163671
87.327040,-5372.644111,-38333.253662,-29033.115987
87.331068,-5372.739479,-38333.539764,-29034.260396
87.335096,-5371.833488,-38333.444397,-29033.878927
87.339124,-5372.930214,-38333.539764,-29034.212713
87.343152,-5373.311683,-38334.970276,-29035.214071
87.347180,-5374.837562,-38337.878983,-29036.549215
87.351208,-5374.646828,-38337.735932,-29037.216787
87.355236,-5374.837562,-38337.402146,-29038.313513
87.359264,-5375.314400,-38335.733215,-29038.981085
87.363292,-5376.077339,-38334.111969,-29039.028768
87.367320,-5375.028297,-38332.967559,-29039.410238
87.371348,-5374.837562,-38332.967559,-29040.173178
87.375376,-5376.220390,-38333.873550,-29040.983801
87.379404,-5375.934288,-38335.351746,-29041.937475
87.383432,-5374.503776,-38334.255020,-29042.795782
87.387460,-5374.169990,-38330.201904,-29042.366629
87.391488,-5374.646828,-38328.151504,-29039.934759
87.395516,-5372.405693,-38325.815001,-29037.693624
87.399544,-5370.832130,-38325.052062,-29035.357122
87.403572,-5371.356651,-38323.621550,-29032.972936
87.407600,-5371.022865,-38323.812285,-29031.971578
87.411628,-5371.118232,-38324.336806,-29033.545140
87.415656,-5371.690437,-38324.098387,-29034.641866
87.419684,-5372.691795,-38322.953978,-29035.357122
87.423712,-5373.311683,-38323.097029,-29035.595540
87.427740,-5372.977897,-38322.763243,-29034.784917
87.431768,-5372.119590,-38322.047987,-29033.354406
87.435796,-5371.070548,-38322.286406,-29032.305364
87.439824,-5369.592353,-38320.617476,-29030.493382
87.443852,-5368.638679,-38317.041196,-29028.919819
87.447880,-5369.830772,-38317.041196,-29029.348973
87.451908,-5369.258567,-38317.708769,-29028.776768
87.455936,-5370.736762,-38319.759169,-29028.681401
87.459964,-5372.453376,-38324.718276,-29030.398015
87.463992,-5373.693153,-38331.584732,-29032.162313
87.468020,-5373.359367,-38332.299987,-29033.640508
87.472048,-5375.219032,-38330.583373,-29034.975652
87.476076,-5376.411125,-38327.150145,-29035.881643
87.480104,-5377.603218,-38323.192397,-29037.216787
87.484132,-5380.511925,-38322.191038,-29042.175894
87.488160,-5384.040521,-38326.864043,-29049.852973
87.492188,-5390.382456,-38336.972992,-29063.919671
87.496216,-5397.535014,-38348.464769,-29080.799708
87.500244,-5404.353786,-38359.861178,-29097.155225
87.504272,-5408.359219,-38366.966053,-29108.217848
87.508300,-5410.934140,-38370.637699,-29113.129272
87.512328,-5410.123516,-38367.156788,-29107.693327
87.516356,-5405.593563,-38358.239932,-29096.249234
87.520384,-5399.728465,-38347.987932,-29082.134853
87.524412,-5393.768000,-38340.215485,-29070.166239
87.528440,-5388.665842,-38331.680099,-29062.584527
87.532468,-5383.277581,-38325.958052,-29057.434685
87.536496,-5380.654976,-38323.764601,-29055.384285
87.540524,-5380.130456,-38324.003020,-29053.715355
87.544552,-5379.939721,-38322.667876,-29051.808006
87.548580,-5379.892037,-38323.144713,-29047.993308
87.552608,-5381.560967,-38321.618834,-29046.133643
87.556636,-5380.798028,-38321.094313,-29043.034201
87.560664,-5379.653618,-38321.094313,-29042.175894
87.564692,-5378.318474,-38320.808210,-29039.839392
87.568720,-5377.078697,-38318.328657,-29038.170461
87.572748,-5375.314400,-38317.565717,-29038.265829
87.576776,-5376.935646,-38316.516676,-29039.171820
87.580804,-5378.366158,-38316.945829,-29038.408880
87.584832,-5381.417916,-38319.139280,-29040.411596
87.588860,-5381.751702,-38323.097029,-29041.842108
87.592888,-5381.560967,-38323.907652,-29039.553289
87.596916,-5380.798028,-38326.577941,-29038.838034
87.600944,-5379.653618,-38325.767318,-29038.790350
87.604972,-5379.129097,-38322.810927,-29038.361196
87.609000,-5380.416558,-38322.477141,-29037.169103
87.613028,-5381.656335,-38324.670592,-29036.644582
87.617056,-5381.513283,-38321.618834,-29036.072378
87.621084,-5381.847069,-38317.518034,-29036.024694
87.625112,-5379.033730,-38317.947187,-29035.071020
87.629140,-5377.078697,-38317.613401,-29034.927968
87.633168,-5376.077339,-38317.327299,-29035.929327
87.637196,-5376.315758,-38317.708769,-29035.261754
87.641224,-5376.077339,-38320.569792,-29034.832601
87.645252,-5377.221748,-38320.617476,-29035.738592
87.649280,-5379.415200,-38319.806852,-29037.836675
87.653308,-5381.322549,-38318.853178,-29039.839392
87.657336,-5382.371590,-38319.902220,-29042.748099
87.661364,-5385.518716,-38322.143355,-29045.132285
87.665392,-5386.996911,-38323.669234,-29046.181327
87.669420,-5386.329339,-38325.671950,-29045.895224
87.673448,-5387.044595,-38325.290480,-29045.656806
87.677476,-5386.424707,-38324.956694,-29045.132285
87.681504,-5384.326623,-38323.097029,-29044.989234
87.685532,-5384.660409,-38323.478499,-29045.370703
87.689560,-5385.995553,-38323.192397,-29045.370703
87.693588,-5384.278939,-38324.432173,-29046.467429
87.697616,-5383.945153,-38325.052062,-29046.562796
87.701644,-5385.900186,-38325.671950,-29047.325736
87.705672,-5385.661767,-38324.956694,-29049.090034
87.709700,-5384.755776,-38323.478499,-29050.186759
87.713728,-5386.520074,-38325.052062,-29051.569587
87.717756,-5387.283014,-38324.861327,-29053.143150
87.721784,-5386.615442,-38323.764601,-29054.239876
87.725812,-5387.378381,-38323.049345,-29055.002815
87.729840,-5388.951944,-38325.528899,-29057.768471
87.733868,-5389.190363,-38326.864043,-29058.912880
87.737896,-5389.667200,-38327.340880,-29060.391076
87.741924,-5388.475107,-38327.579299,-29060.391076
87.745952,-5387.235330,-38324.193755,-29058.626778
87.749980,-5387.473749,-38320.283690,-29056.862480
87.754008,-5385.184930,-38317.470350,-29055.813438
87.758036,-5383.420632,-38316.802778,-29055.813438
87.762064,-5383.039163,-38315.753736,-29056.385643
87.766092,-5383.611367,-38317.136564,-29057.816155
87.770120,-5381.370232,-38317.088880,-29057.291634
87.774148,-5382.466958,-38315.896787,-29056.862480
87.778176,-5381.942437,-38313.798703,-29054.859764
87.782204,-5380.798028,-38311.557568,-29052.761680
87.786232,-5379.987404,-38312.082089,-29050.997383
87.790260,-5380.988762,-38314.895429,-29050.472862
87.794288,-5379.939721,-38315.276899,-29048.899299
87.798316,-5381.036446,-38317.231931,-29048.088676
87.802344,-5381.370232,-38318.614759,-29047.659522
87.806372,-5380.130456,-38316.564359,-29046.419745
87.810400,-5378.366158,-38312.320508,-29045.275336
87.814428,-5378.461525,-38311.128415,-29046.133643
87.818456,-5377.269432,-38308.839596,-29045.990592
87.822484,-5375.552818,-38308.648861,-29044.226294
87.826512,-5376.315758,-38307.981289,-29043.511038
87.830540,-5377.174065,-38305.787838,-29042.366629
87.834568,-5377.841637,-38304.071224,-29040.411596
87.838596,-5377.698586,-38303.499020,-29038.838034
87.842624,-5378.652260,-38302.783764,-29040.411596
87.846652,-5378.175423,-38305.883206,-29040.650015
87.850680,-5378.747628,-38308.696545,-29041.269903
87.854708,-5376.506493,-38308.744229,-29041.317587
87.858736,-5377.937004,-38308.410443,-29041.603689
87.862764,-5379.605935,-38308.124341,-29040.745382
87.866792,-5378.890679,-38303.737438,-29039.362554
87.870820,-5376.458809,-38301.543987,-29037.407522
87.874848,-5377.698586,-38300.876415,-29037.121420
87.878876,-5375.934288,-38300.733364,-29037.502889
87.882904,-5374.313041,-38301.734722,-29038.027410
87.886932,-5375.695869,-38302.974499,-29039.839392
87.890960,-5377.603218,-38303.499020,-29042.652731
87.894988,-5377.317116,-38305.024899,-29043.224936
87.899016,-5378.556893,-38305.692471,-29043.749457
87.903044,-5378.318474,-38304.357327,-29043.987875
87.907072,-5378.127739,-38303.260601,-29043.463355
87.911100,-5380.035088,-38304.452694,-29044.226294
87.915128,-5381.560967,-38303.355968,-29046.324378
87.919156,-5381.513283,-38304.405010,-29048.136359
87.923184,-5382.037804,-38304.977215,-29048.374778
87.927212,-5383.039163,-38307.361401,-29049.614555
87.931240,-5381.274865,-38309.221066,-29048.946982
87.935268,-5378.080055,-38309.125699,-29046.467429
87.939296,-5377.078697,-38306.646145,-29044.226294
87.943324,-5378.556893,-38306.169308,-29044.655448
87.947352,-5377.650902,-38306.646145,-29044.655448
87.951380,-5375.743553,-38303.642071,-29044.989234
87.955408,-5377.603218,-38302.640713,-29045.275336
87.959436,-5376.506493,-38303.880489,-29045.990592
87.963464,-5375.791237,-38304.405010,-29044.655448
87.967492,-5375.648186,-38301.257885,-29043.463355
87.971520,-5376.315758,-38300.828731,-29043.177252
87.975548,-5376.077339,-38302.068508,-29044.417029
87.979576,-5377.507851,-38301.162517,-29045.036917
87.983604,-5379.272149,-38299.588954,-29047.421103
87.987632,-5380.798028,-38302.545345,-29049.376136
87.991660,-5381.370232,-38304.309643,-29050.282127
87.995688,-5382.085488,-38304.881847,-29050.806648
87.999716,-5383.182214,-38306.693829,-29051.140434
88.003744,-5382.133172,-38308.076657,-29051.045066
88.007772,-5381.608651,-38308.601178,-29051.426536
88.011800,-5381.322549,-38308.410443,-29051.378852
88.015828,-5382.228539,-38306.503094,-29050.758964
88.019856,-5381.274865,-38303.308285,-29049.042350
88.023884,-5379.701302,-38304.309643,-29047.373420
88.027912,-5378.318474,-38306.550778,-29045.990592
88.031940,-5378.938362,-38304.595745,-29045.561438
88.035968,-5376.840279,-38302.354610,-29044.846182
88.039996,-5376.697228,-38303.546703,-29046.276694
88.044024,-5377.507851,-38300.542629,-29047.468787
88.048052,-5376.649544,-38296.155726,-29047.802573
88.052080,-5376.315758,-38295.392787,-29047.230369
88.056108,-5377.078697,-38297.490871,-29047.707206
88.060136,-5377.698586,-38299.302852,-29046.753531
88.064164,-5377.078697,-38300.113475,-29044.846182
88.068192,-5379.796669,-38301.353252,-29044.560080
88.072220,-5380.225823,-38302.974499,-29044.369345
88.076248,-5378.699944,-38300.828731,-29043.463355
88.080276,-5379.510567,-38298.349178,-29044.083243
88.084304,-5381.131814,-38300.113475,-29046.372062
88.088332,-5380.464242,-38299.112117,-29046.944266
88.092360,-5380.225823,-38299.588954,-29048.279410
88.096388,-5382.419274,-38304.834164,-29049.614555
88.100416,-5382.943795,-38307.885922,-29051.378852
88.104444,-5383.849786,-38307.552136,-29051.855690
88.108472,-5384.040521,-38308.744229,-29052.427894
88.112500,-5385.709451,-38308.410443,-29052.523262
88.116528,-5387.235330,-38308.410443,-29053.715355
88.120556,-5386.233972,-38308.458127,-29053.810722
88.124584,-5385.280297,-38307.742871,-29054.049141
88.128612,-5385.757135,-38306.932248,-29054.335243
88.132640,-5387.044595,-38307.409085,-29055.670387
88.136668,-5385.852502,-38305.501736,-29055.908806
88.140696,-5387.187646,-38306.264675,-29055.241234
88.144724,-5388.141321,-38307.170666,-29054.478294
88.148752,-5389.094995,-38307.885922,-29054.573662
88.152780,-5388.379739,-38308.410443,-29054.669029
88.156808,-5389.381097,-38309.078015,-29053.906090
88.160836,-5389.953302,-38307.075299,-29053.667671
88.164864,-5389.857935,-38306.550778,-29053.619987
88.168892,-5389.094995,-38306.836880,-29051.712638
88.172920,-5388.570474,-38305.692471,-29049.233085
88.176948,-5387.902902,-38304.500378,-29047.039634
88.180976,-5387.855218,-38304.738796,-29045.227652
88.185004,-5387.378381,-38302.068508,-29042.223578
88.189032,-5386.853860,-38301.305568,-29040.173178
88.193060,-5386.233972,-38300.637996,-29037.932043
88.197088,-5384.851144,-38299.779689,-29036.739950
88.201116,-5381.894753,-38297.395503,-29035.357122
88.205144,-5381.799386,-38297.967708,-29035.833959
88.209172,-5382.371590,-38298.015392,-29036.263113
88.213200,-5383.563683,-38300.351894,-29035.977010
88.217228,-5385.852502,-38300.304210,-29035.071020
88.221256,-5386.520074,-38299.732006,-29034.212713
88.225284,-5386.424707,-38298.349178,-29032.543782
88.229312,-5387.426065,-38297.109401,-29032.734517
88.233340,-5387.569116,-38296.870982,-29033.783559
88.237368,-5386.996911,-38298.206126,-29036.358480
88.241396,-5387.569116,-38300.590313,-29038.599615
88.245424,-5387.473749,-38305.311001,-29040.745382
88.249452,-5388.141321,-38308.648861,-29041.079168
88.253480,-5387.616800,-38303.880489,-29040.650015
88.257508,-5387.902902,-38303.451336,-29040.220861
88.261536,-5391.288446,-38304.357327,-29043.129568
88.265564,-5398.488688,-38309.173382,-29050.377494
88.269592,-5406.356502,-38316.945829,-29064.348825
88.273620,-5414.319684,-38328.056136,-29080.942760
88.277648,-5420.280149,-38335.113327,-29095.915448
88.281676,-5424.476317,-38342.599671,-29106.215132
88.285704,-5423.236540,-38343.744081,-29109.457625
88.289732,-5416.370084,-38336.162369,-29101.971281
88.293760,-5408.502270,-38327.054778,-29088.286053
88.297788,-5404.782940,-38320.188322,-29074.123987
88.301816,-5400.157619,-38313.178815,-29061.726220
88.305844,-5397.296595,-38306.121624,-29053.429252
88.309872,-5397.153544,-38304.357327,-29049.423820
88.313900,-5399.156260,-38306.169308,-29049.757606
88.317928,-5397.725749,-38306.693829,-29049.805289
88.321956,-5397.582698,-38307.647503,-29049.709922
88.325984,-5396.152186,-38307.647503,-29047.993308
88.330012,-5395.198512,-38306.693829,-29045.799857
88.334040,-5393.481898,-38306.598461,-29043.606406
88.338068,-5392.671274,-38305.930889,-29042.175894
88.342096,-5392.909693,-38301.782406,-29040.030127
88.346124,-5391.812967,-38299.255168,-29038.361196
88.350152,-5390.525507,-38298.349178,-29038.170461
88.354180,-5390.954660,-38297.061717,-29038.599615
88.358208,-5392.623591,-38296.155726,-29038.981085
88.362236,-5391.908335,-38296.823299,-29040.363913
88.366264,-5394.054102,-38298.396861,-29042.557364
88.370292,-5395.866084,-38301.067150,-29043.272620
88.374320,-5396.867442,-38302.926815,-29042.557364
88.378348,-5396.867442,-38303.689754,-29042.366629
88.382376,-5399.680781,-38305.215634,-29042.843466
88.386404,-5400.252986,-38306.216992,-29043.606406
88.390432,-5401.540446,-38303.880489,-29044.273978
88.394460,-5400.539088,-38301.162517,-29046.133643
88.398488,-5402.112651,-38302.449978,-29047.516471
88.402516,-5401.349712,-38304.023540,-29049.137717
88.406544,-5401.302028,-38303.165234,-29049.280769
88.410572,-5400.777507,-38303.403652,-29050.806648
88.414600,-5400.348353,-38304.309643,-29050.472862
88.418628,-5397.153544,-38300.924099,-29049.996024
88.422656,-5395.293879,-38297.967708,-29049.757606
88.426684,-5394.054102,-38299.064433,-29048.851615
88.430712,-5394.530939,-38299.684322,-29048.279410
88.434740,-5397.201228,-38300.208843,-29049.423820
88.438768,-5399.728465,-38302.783764,-29051.426536
88.442796,-5401.158977,-38304.691113,-29052.618629
88.446824,-5402.064967,-38302.926815,-29053.572303
88.450852,-5401.826549,-38303.451336,-29054.669029
88.454880,-5401.158977,-38304.834164,-29056.194908
88.458908,-5401.302028,-38305.549420,-29057.530052
88.462936,-5401.683498,-38305.883206,-29058.817513
88.466964,-5402.923274,-38305.358685,-29060.915597
88.470992,-5402.017284,-38303.642071,-29061.154015
88.475020,-5402.208019,-38303.260601,-29061.821587
88.479048,-5402.351070,-38301.257885,-29061.726220
88.483076,-5400.539088,-38298.873699,-29061.058648
88.487104,-5399.585414,-38302.497661,-29061.821587
88.491132,-5401.254344,-38304.786480,-29065.016397
88.495160,-5402.160335,-38303.117550,-29066.256173
88.499188,-5401.874233,-38301.973140,-29067.877420
88.503216,-5404.544521,-38304.214275,-29069.737085
88.507244,-5404.163051,-38304.643429,-29068.735727
88.511272,-5404.639888,-38304.786480,-29067.162164
88.515300,-5405.641247,-38306.693829,-29065.874704
88.519328,-5404.449153,-38307.218350,-29064.158090
88.523356,-5403.352428,-38305.835522,-29062.346108
88.527384,-5405.212093,-38304.738796,-29063.347466
88.531412,-5406.213451,-38304.738796,-29062.679894
88.535440,-5405.259777,-38304.643429,-29062.060006
88.539468,-5405.879665,-38306.360043,-29062.155373
88.543496,-5405.164409,-38305.978573,-29061.058648
88.547524,-5403.066326,-38302.879131,-29058.674462
88.551552,-5398.584056,-38297.681606,-29056.099541
88.555580,-5396.390605,-38296.012675,-29054.621345
88.559608,-5396.772074,-38297.443187,-29053.333885
88.563636,-5397.201228,-38298.826015,-29051.998741
88.567664,-5398.870158,-38299.112117,-29050.472862
88.571692,-5400.062251,-38301.925457,-29050.139076
88.575720,-5401.683498,-38301.067150,-29049.137717
88.579748,-5402.303386,-38298.110759,-29047.754889
88.583776,-5400.968242,-38297.252452,-29047.278052
88.587804,-5398.870158,-38295.678889,-29046.801215
88.591832,-5399.060893,-38295.440471,-29046.276694
88.595860,-5397.821116,-38295.392787,-29045.227652
88.599888,-5396.390605,-38294.725215,-29044.655448
88.603916,-5395.484614,-38293.628489,-29044.989234
88.607944,-5395.866084,-38293.342387,-29044.989234
88.611972,-5396.247553,-38294.677531,-29043.129568
88.616000,-5396.295237,-38296.251094,-29042.080527
88.620028,-5397.439646,-38297.395503,-29041.794424
88.624056,-5399.394679,-38298.015392,-29040.411596
88.628084,-5400.729823,-38299.398220,-29040.030127
88.632112,-5401.206660,-38298.349178,-29042.175894
88.636140,-5401.826549,-38296.155726,-29042.557364
88.640168,-5400.586772,-38295.011317,-29042.223578
88.644196,-5400.634456,-38294.248378,-29042.700415
88.648224,-5400.014567,-38292.865550,-29043.701773
88.652252,-5400.682139,-38293.723857,-29043.701773
88.656280,-5401.492763,-38295.202052,-29044.798499
88.660308,-5401.683498,-38295.964992,-29045.752173
88.664336,-5402.446437,-38297.157085,-29045.990592
88.668364,-5401.969600,-38300.733364,-29045.036917
88.672392,-5400.729823,-38299.350536,-29043.987875
88.676420,-5400.157619,-38297.490871,-29044.321662
88.680448,-5400.729823,-38296.203410,-29045.656806
88.684476,-5401.540446,-38294.963633,-29047.802573
88.688504,-5402.589488,-38293.676173,-29049.996024
88.692532,-5404.115367,-38294.343745,-29053.095466
88.696560,-5406.308819,-38298.444545,-29055.050499
88.700588,-5407.214809,-38300.208843,-29054.525978
88.704616,-5406.404186,-38298.253810,-29054.382927
88.708644,-5408.693005,-38296.918666,-29054.430610
88.712672,-5407.310177,-38296.823299,-29053.906090
88.716700,-5406.499554,-38294.772899,-29053.047783
88.720728,-5406.881023,-38295.440471,-29053.333885
88.724756,-5406.499554,-38298.730647,-29052.904731
88.728784,-5403.638530,-38299.207485,-29052.284843
88.732812,-5404.592205,-38299.588954,-29051.378852
88.736840,-5403.686214,-38299.302852,-29050.806648
88.740868,-5403.829265,-38299.732006,-29050.806648
88.744896,-5404.878307,-38299.875057,-29050.711280
88.748924,-5405.402828,-38302.974499,-29051.188117
88.752952,-5404.830623,-38302.545345,-29051.140434
88.756980,-5404.210735,-38301.067150,-29051.092750
88.761008,-5401.921916,-38297.204768,-29049.662238
88.765036,-5399.156260,-38293.723857,-29048.040992
88.769064,-5400.872874,-38292.436396,-29047.802573
88.773092,-5400.157619,-38291.482722,-29048.279410
88.777120,-5400.491405,-38291.530405,-29048.327094
88.781148,-5401.254344,-38293.437754,-29048.613196
88.785176,-5402.112651,-38296.680247,-29048.660880
88.789204,-5398.774791,-38295.964992,-29047.897941
88.793232,-5398.917842,-38297.300136,-29046.944266
88.797260,-5397.248912,-38297.061717,-29047.230369
88.801288,-5395.818400,-38296.632564,-29047.611838
88.805316,-5395.150828,-38294.343745,-29047.516471
88.809344,-5394.530939,-38292.293345,-29046.419745
88.813372,-5393.005060,-38290.433680,-29046.181327
88.817400,-5391.336130,-38288.955485,-29044.655448
88.821428,-5390.620874,-38287.763391,-29044.273978
88.825456,-5392.480539,-38288.383280,-29044.750815
88.829484,-5393.338846,-38287.381922,-29045.847541
88.833512,-5395.675349,-38287.000452,-29046.562796
88.837540,-5400.157619,-38291.911875,-29048.565513
88.841568,-5402.017284,-38295.106685,-29049.233085
88.845596,-5401.445079,-38296.298778,-29049.757606
88.849624,-5402.255702,-38297.586238,-29050.615913
88.853652,-5402.875591,-38298.349178,-29051.235801
88.857680,-5401.397395,-38294.963633,-29052.427894
88.861708,-5401.445079,-38292.627131,-29054.335243
88.865736,-5401.778865,-38291.911875,-29055.145866
88.869764,-5402.208019,-38292.436396,-29055.813438
88.873792,-5401.874233,-38293.771540,-29055.813438
88.877820,-5402.112651,-38296.155726,-29054.001457
88.881848,-5403.304744,-38296.584880,-29053.238517
88.885876,-5404.544521,-38295.821940,-29053.763038
88.889904,-5404.067684,-38295.488154,-29053.715355
88.893932,-5403.686214,-38295.011317,-29054.812080
88.897960,-5404.401470,-38293.914592,-29057.911522
88.901988,-5404.639888,-38294.629847,-29059.580452
88.906016,-5404.258419,-38295.154368,-29061.964638
88.910044,-5405.212093,-38295.821940,-29063.252099
88.914072,-5405.116726,-38296.441829,-29064.110406
88.918100,-5405.498195,-38296.775615,-29063.728936
88.922128,-5405.927349,-38296.870982,-29063.871987
88.926156,-5405.402828,-38298.206126,-29062.489159
88.930184,-5404.258419,-38297.395503,-29061.821587
88.934212,-5405.307460,-38295.345103,-29059.389718
88.938240,-5404.020000,-38293.819224,-29057.816155
88.942268,-5402.827907,-38291.625773,-29055.479652
88.946296,-5402.064967,-38287.381922,-29052.904731
88.950324,-5402.255702,-38285.999094,-29050.091392
88.954352,-5401.492763,-38286.380564,-29048.946982
88.958380,-5401.349712,-38286.523615,-29047.850257
88.962408,-5401.492763,-38287.763391,-29047.278052
88.966436,-5398.917842,-38289.241587,-29046.276694
88.970464,-5398.965526,-38289.718424,-29045.227652
88.974492,-5399.394679,-38289.861475,-29045.323020
88.978520,-5400.634456,-38290.433680,-29044.941550
88.982548,-5402.160335,-38289.336954,-29044.083243
88.986576,-5405.307460,-38286.380564,-29044.226294
88.990604,-5403.972316,-38285.379205,-29044.130927
88.994632,-5404.067684,-38285.665308,-29044.703131
88.998660,-5403.257060,-38286.332880,-29044.226294
89.002688,-5400.729823,-38287.858759,-29043.272620
89.006716,-5400.109935,-38291.578089,-29042.938834
89.010744,-5401.158977,-38290.862833,-29043.367987
89.014772,-5399.776149,-38287.572657,-29043.415671
89.018800,-5399.203944,-38286.762033,-29044.464713
89.022828,-5403.638530,-38289.289271,-29049.948341
89.026856,-5410.171200,-38295.678889,-29060.724862
89.030884,-5417.991330,-38305.930889,-29074.743876
89.034912,-5426.622084,-38316.468992,-29089.907299
89.038940,-5434.442214,-38324.384490,-29104.975355
89.042968,-5438.352279,-38328.628341,-29114.702834
89.046996,-5438.304596,-38329.057494,-29116.657867
89.051024,-5434.537582,-38324.670592,-29110.697402
89.055052,-5427.957228,-38317.708769,-29098.633420
89.059080,-5420.709303,-38309.030331,-29086.426388
89.063108,-5414.510419,-38301.877773,-29076.603541
89.067136,-5410.934140,-38296.537196,-29067.925104
89.071164,-5409.217526,-38293.628489,-29064.110406
89.075192,-5410.028149,-38294.486796,-29063.109048
89.079220,-5411.029507,-38295.392787,-29060.581811
89.083248,-5409.551312,-38292.436396,-29056.433327
89.087276,-5406.833340,-38289.336954,-29053.858406
89.091304,-5404.782940,-38288.717066,-29050.615913
89.095332,-5403.114009,-38285.760675,-29048.565513
89.099360,-5401.921916,-38281.755243,-29047.850257
89.103388,-5401.683498,-38280.038629,-29047.468787
89.107416,-5401.731181,-38278.941903,-29047.087317
89.111444,-5401.969600,-38277.988229,-29046.085959
89.115472,-5403.257060,-38279.466424,-29046.038275
89.119500,-5403.161693,-38282.232080,-29045.466071
89.123528,-5403.209377,-38284.759317,-29046.038275
89.127556,-5403.543163,-38285.379205,-29044.798499
89.131584,-5403.018642,-38284.568582,-29044.369345
89.135612,-5402.446437,-38285.093103,-29042.748099
89.139640,-5402.875591,-38285.236154,-29041.031485
89.143668,-5402.589488,-38284.091745,-29038.504247
89.147696,-5402.160335,-38285.999094,-29038.122778
